id,url,region,region_url,price,type,sqfeet,beds,baths,cats_allowed,dogs_allowed,smoking_allowed,wheelchair_access,electric_vehicle_charge,comes_furnished,laundry_options,parking_options,image_url,description,lat,long,state
7046782067,https://sarasota.craigslist.org/apa/d/bradenton-rent-free-for-your-first-month/7046782067.html,sarasota-bradenton,https://sarasota.craigslist.org,1080,apartment,700,1,1.0,1,1,1,0,0,0,,,https://images.craigslist.org/00q0q_btPmbKnpM5I_600x450.jpg,Quiet elegance and an enchanting environment are waiting for you when you make Harbour Pointe your new home!  1 & 2 bedroom luxury apartments with resort-style amenities for an unbelievable price! Find out what youâve been missing by contacting us today!  Please call us today at  show contact info !  Features: â¢Upgraded Kitchen & Bath!* â¢1st & 2nd Level â¢Abundant Storage â¢Ceiling Fans in All Rooms â¢Microwave â¢Screened Lanai â¢Sleek Black Appliances* â¢Spacious & Open Layout â¢Washer/Dryer Included or Connections â¢Water Views* â¢Wood Style Flooring*  Ask about our Preferred Employer Discount!  Harbour Pointe Apartment Homes www.HarbourPointe-Bradenton.com  Equal Housing Opportunity Specials and rates are subject to change,27.4544,-82.6358,fl
7039451462,https://cedarrapids.craigslist.org/apa/d/cedar-rapids-apartment-for-rent-1-bed-1/7039451462.html,cedar rapids,https://cedarrapids.craigslist.org,505,apartment,550,1,1.0,1,0,1,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/00707_joDZrzI1hny_600x450.jpg,"511 C Ave NW Just one of D&D Real Estate Holdings popular properties! These 1 bedroom 1 bath apartments could be just right for you! Freshly painted walls, eat in kitchen with 2 AC units. Heat, water & trash are paid, on site laundry itâs a must see! Give us a call today to set up a showing before itâs gone!  show contact info",41.9776,-91.6801,ia
7040322748,https://fortmyers.craigslist.org/lee/apa/d/fort-myers-24-hour-fitness-gym-tiki-hut/7040322748.html,ft myers / SW florida,https://fortmyers.craigslist.org,890,apartment,541,1,1.0,1,1,1,0,0,0,w/d in unit,street parking,https://images.craigslist.org/00r0r_lmvvthlg1rd_600x450.jpg,"The Park at Positano is a sunny southwest Florida community, centrally located on Colonial Blvd. in Fort Myers.  The community offers beautiful one and two bedroom upgraded apartment homes with many fine amenities.  Our upgrades include: counter tops, backsplash, lighting, decorative wall colors with modern chair rail, and more.  You can find our residents relaxing by our resort style pool, busily working on the computers in our fully equipped business center, or just having coffee and cookies at our clubhouse coffee bar.  Not to forget our fitness center with state of the art equipment.  Please give us a call to reserve your new home, now!  It will be our pleasure to provide a tour of our facilities to you.  Pets are welcome!  -TV Lounge -24 Hour Fitness Gym -On-site Maintenance -Laundry Facilities -Business Center -Swimming Pool  Call:  show contact info",26.5972,-81.8555,fl
7028148376,https://southbend.craigslist.org/apa/d/osceola-special300-off-december-rent-if/7028148376.html,south bend / michiana,https://southbend.craigslist.org,780,apartment,843,1,1.5,1,1,1,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/01111_gxFZkNqI582_600x450.jpg,"River Pointe Apartments350 Bercado CircleMishawaka, IN 46544-4110Phone:  show contact info  Url: http://www.Riverpointe-in.com/t/ad?ref=f7564506f1b8bf5db4a1094d0cca79e6Community AmenitiesAward Winning School District â¢ Scenic River Front Living In A Wooded Setting â¢ Sparkling Pool â¢ State-Of-The-Art Fitness Center â¢ Clubhouse â¢ Boat Dock Available With Access To The St Joseph River â¢ Elegant Townhome Residences Available â¢ Near Shopping, Restaurants, Entertainment â¢ Sand Volleyball â¢ Garages Available â¢ Brand New Front Loading Washers and Dryer Located in Every Building â¢ 24 Hr Emergency Maintenance â¢ BBQ/Picnic Area â¢ Controlled Access Entries â¢ Courtyard â¢ On-Site Management â¢ Package Receiving â¢ Public Transportation â¢ Online Rent Payments and Maintenance Requests â¢ On-Site MaintenanceApartment AmenitiesCentral Airconditioning â¢ High Speed Internet Available â¢ Carpeting â¢ Ceiling Fan â¢ Spacious Floor Plans â¢ Dishwasher â¢ Disposal â¢ Electronic Thermostat â¢ Extra Storage â¢ Loft Units Available â¢ Large Closets â¢ Patio or Balcony â¢ Refrigerator â¢ Water View* â¢ Washer and Dryer* â¢ Window Coverings â¢ Gas Heat and Appliances* â¢ Microwave*Mon-Fri: 9AM-6PMSaturday: 10AM-4PMWeekend hours are subject to change  Pets -  allowed Comments: Call for Restrictions",41.6703,-86.1054,in
7050955201,https://portland.craigslist.org/mlt/apa/d/portland-love-to-cook-come-check-out/7050955201.html,portland,https://portland.craigslist.org,2580,apartment,1100,2,2.0,1,1,0,1,0,0,w/d in unit,detached garage,https://images.craigslist.org/00T0T_x5Kn11cNTw_600x450.jpg,"LIVE IN THE MOMENT AT ARLO APARTMENTS BRAND NEW APARTMENTS - NOW OPEN!!! Our apartments come in 11 distinct floor plans with everything from studios to expansive two bedroom apartments. Each gorgeously appointed home features luxe interior flourishes, including Moen fixtures, designer lighting, and USB charging outlets.We tried to bring a personal flair and eccentricity to our amenities in our new apartments in Portland, Oregon. We offer an indoor game lounge, an outdoor terrace, a community workspace, and much more. As a pet-friendly community, we also offer you Petlandia, a dog run and dog wash for our furry friends to enjoy! Best of all, weâre mere moments from Interstate 5 and the MAX Yellow Line, making it easy to explore downtown or popular NE destinations on Alberta or Mississippi Ave.ArLo celebrates all that defines Portland life. Visit us to learn more about our apartments in Portland, OR!  Call Now:  show contact info Full Color Brochure Here:http://fairfield-apts.com/gx07rc This is a 2 Bedroom, 2 Bath, approximately 1038 Sq. Ft. Features - Oversized walk-in closets  - Space-saving microwave oven  - Wood-style plank flooring in kitchen, living room, and dining area  - USB charging outlets  - Dramatic 9-foot ceilings*  - Frost-free refrigerator with ice maker  - Come take a tour to see all our amenities!  - Garage parking available  - Stainless steel under-mount sink with disposal  - Multi-cycle dishwasher  - Two distinct luxury design packages  - Urban Studios featuring a separate sleeping area  - Full-size Whirlpool washer and dryer in-home Community Amenities - WiFi cafÃ© and conference room  - Bike storage room and repair station with parts vending machine  - Hub by Amazon: package lockers with 24/7 access to packages  - Top Level Clubroom with game area and outdoor patio, full kitchen and multiple televisions  - Grand lobby with real-time transit monitor and large package delivery system  - Community workspace  - Dog run and dog wash  - Pet-friendly (breed restrictions apply)  - Bikescore: 99  - Across the street from New Seasons Market  - Complimentary WiFi in common areas  - Adjacent to Rosa Parks Max light rail station  - Professional on-site maintenance  - Indoor game lounge  - 24-hour indoor/ outdoor fitness center complete with cardio, strength training, free weights, yoga studio, and Fitness on Demand Pet Policy Pet-friendly Office Hours Monday-Friday:10:00AM-7:00PMSaturday:9:00AM-5:00PMSunday:10:00AM-5:00PM ArLo Apartments 6015 N. Interstate Avenue, Portland, OR, 97217Photos on this ad may not reflect all floorplans.Advertised pricing and availability are subject to change without notice and cannot be guaranteed. Equal Housing Opportunity Photos on this ad may not reflect all floorplans.Advertised pricing and availability are subject to change without notice and cannot be guaranteed. qJGmYb1v",45.5664,-122.682,or
7049148449,https://westernmass.craigslist.org/apa/d/westfield-2-bed-available-with-washer/7049148449.html,western massachusetts,https://westernmass.craigslist.org,1500,apartment,775,2,1.0,1,1,1,0,0,0,w/d in unit,off-street parking,https://images.craigslist.org/00w0w_gBJQvoSqBZs_600x450.jpg,"Conveniently located within seconds of the Mass Pike, our pet-friendly community is the perfect location in the heart of Westfield. The Willows features spacious 2 bedroom apartment homes with bright and open floorplans! Our homes have all also been recently updated and are move-in ready!  â­Newly Remodeled Apartments at The Willowsâ­   ð  Modern Kitchen Layout with all White Cabinetry ð  Stainless Steel Appliances (including Dishwasher & Microwave) ð  Spacious Closets with Shelving ð  FREE Heat, Hot Water, Sewer, Trash, Landscaping ð  Snow Removal Rubbish & Sewage Removal ð  Large Breakfast Nook  Better yet, check out these amazing amenities!  ð  Pet Friendly (Large Breeds Welcome) ð  Dog Park  ð  24 Hour Emergency Maintenance ð  Beautiful Landscaped Community ð  On Site Leasing Office  ð  Resident Events   Call or Text TODAY! Call or Email The Willows Apartments today to set up your personal tour!  show contact info  willows@aspensquare (dot) com 19 Lockhouse Rd",42.1398,-72.738,ma
7045314560,https://sanmarcos.craigslist.org/apa/d/san-marcos-affordable-2-bedroom-with/7045314560.html,san marcos,https://sanmarcos.craigslist.org,570,apartment,770,2,1.0,1,1,1,0,0,0,laundry on site,,https://images.craigslist.org/00i0i_dsJ05a679Cp_600x450.jpg,"If you want to live as close as you can to campus this is the place for you! Residents and students have the option to choose one of our upgraded one and two bed apartments with beautiful wood style flooring. In addition, receive exclusive access to our resort style pool with BBQ grill. Schedule your appointment or drop by and visit us today for your personal tour and see why we say you'll want to make Treehouse your new home!  -Faux wood flooring -Cafe bar -Best location in town -$30 monthly for furnished apartment option available -Roommate matching available -Built-in bookshelves -Spacious floor plans -Park-like setting -Space saver microwave -Weekly resident events -Picnic area with barbeque grills -2 minute walk to campus! -24-hour on-site clothes care facility -Free parking -Free internet  For more information, visit us at: http://livewithpinnacle.com/Treehouse   Call:  show contact info   *Equal housing opportunity*",29.8933,-97.9398,tx
7047467027,https://modesto.craigslist.org/apa/d/modesto-happy-new-year-come-home-to/7047467027.html,modesto,https://modesto.craigslist.org,1475,apartment,707,1,1.0,1,1,1,0,0,0,w/d in unit,carport,https://images.craigslist.org/00L0L_8sv4UF9MwTC_600x450.jpg,"Live âLa Vita Bellaâ at The Villas at Villaggio! The Villas at Villaggio is nestled in a prime Modesto location, located just across from Village One Plaza and less than 1 mile from James C. Enochs High School.  Since opening, The Villaggio has maintained its reputation as the premier resort-style apartment community in the Modesto area. Our luxury 1, 2, and 3-bedroom apartment homes offer:  Private Patio Space Assigned Car Ports Gas Fireplaces Custom Cabinetry Dish Washers Disposals Washers and Dryers Fully Equipped Gourmet Style Kitchens Gas Fireplaces And More! Outside our immaculate apartment homes, The Villas at Villaggio offers additional amenities to our residents, including but not limited to:  A Fully-Stocked Business Center Rentable Club House Coffee Bar Covered Parking Stalls Dog park Free DVD Library Kids Park Movie Nights in the summer On-Call Courtesy Patrol On-Site Maintenance  Resort Style Heated Pool & Cabanas State of the Art Fitness Center Contact us now to discuss reserving your own luxury apartment home! We look forward to meeting you.    2929 Floyd Ave | Modesto, CA 95355 (desk)  show contact info  | (fax)  show contact info",37.6781,-120.94,ca
7050704718,https://harrisburg.craigslist.org/apa/d/harrisburg-spacious-2-bedroom-in-luxury/7050704718.html,harrisburg,https://harrisburg.craigslist.org,1260,apartment,1130,2,2.0,1,1,1,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/00y0y_4ZFCQ7oXGif_600x450.jpg,"Paxton Creek  CALL US TODAY!  show contact info  x564 Want more information? http://unit-availability.com/lead/8y1664583451/floorplan/2153981/1?extnId=8916133 2 Â bedroom 2 bath From $1,175/mo  Welcome home to Paxton Creek  Paxton Creek is a 180 unit multi-family luxury apartment community located in Susquehanna Township, Dauphin County, Pennsylvania. Paxton Creek is located minutes from the Progress Ave. exit off of I-81. Our community offers a 24 hr. fitness center, in-ground pool, and car wash area. The close proximity to downtown Harrisburg, along with the rural setting, makes this site a desirable location to live.  FLOORPLAN/UNIT AMENITIES:  * Carpet  * View  * Air Conditioning  * Gas furnace  * Individual Climate Control  * Washer/Dryer Hookup  * Dishwasher  * Window Coverings  * Patio/Balcony  * Large Closets  * High Ceilings  * open floor plan  * Microwave  PROPERTY AMENITIES:  * Convenient access to route 81 and 322  * Private community  * Professionally landscaped  * Clubhouse  * Parking  * Serene park setting  * Granite Countertops  * Beautiful views  * On-site Maintenance  * Free snow removal  * Minutes from Schools  * Business Center  * Fitness Center  * Pool  * Vaulted Ceilings  * On-site Management  * Central Air MANAGED BY: Metropolitan Management Corp Website: http://www.mmgapts.com/paxton-creek.htmCALL US TODAY!  show contact info  x564 Address: 900 Reserve Way Harrisburg, PA 17110 Equal Housing Opportunity",40.303,-76.8862,pa
7049100418,https://inlandempire.craigslist.org/apa/d/riverside-2-bedroom-1-bath-beautiful/7049100418.html,inland empire,https://inlandempire.craigslist.org,1585,apartment,934,2,1.0,1,1,1,0,0,0,laundry on site,,https://images.craigslist.org/01111_2sR8g9pwO5l_600x450.jpg,"The Terrace has A 2+1 available for move in! Best move in rate!  Two bedrooms, one bath Apartment Homes.  Sq Footage 934 sq. ft.   Pet Policy Cats, Small dogs (20 lbs) with additional pet rent, and pet deposit.    DESCRIPTION  These Spacious two bedrooms, one bath homes are ideal at any price. We are located near Tyler Galleria and the 91 freeway. We offer spacious floor plans and unique architectural design. These features and unsurpassed resident services create the ultimate experience in apartment living.   Don't Let Opportunity Pass You By CALL NOW, The Terrace  show contact info ,   Come in and view an apartment any time, or all of our communities were Happy to answer any of your question or concerns. Visit our website http://theterraceapartment.com  RENTAL FEATURES  Central Air & Central heater  Over size Living room Separate Dining room & Breakfast nook  Gas stove/Oven Beautiful large Ceiling fans Dishwasher Spacious Rooms with Walk-in closets  Cable-ready  Over size sliding doors                                                     COMMUNITY FEATURES  Garage parking Available, Assigned parking. Laundry Facility with Over Size washer and dryer on-site  Clubhouse w/Pool Table & Big Screen TV  Comfortable Fitness center Olympic Size pool & Heated Spa CAMERA'S throughout Properties Gated property And Courtesy Patrol.  Your trash and water is paid monthly! Walking distance from Kaiser hospital 24-hour maintenance Beautiful park settings Comfortable fire-pit.",33.9101,-117.464,ca
7048615787,https://detroit.craigslist.org/okl/apa/d/madison-heights-2nd-floor-studio/7048615787.html,detroit metro,https://detroit.craigslist.org,985,apartment,625,0,1.0,1,1,1,0,0,0,laundry on site,,https://images.craigslist.org/01010_hCy8J3CrD4v_600x450.jpg,"Have you always wanted to live in a beautiful, pet friendly apartment community located in Madison Heights, MI ?  Your search ends at The Heights Apartments! Visit us today to find your new home!  Take a closer look at our community at: www.theheightsmadisonheights.com  Our fantastic apartments all feature:  -Walk in Closets   -Dishwasher   -Microwave   -Pet Friendly   -Oversized Patio or Balcony  Our community offers many exclusive amenities such as: -24 hour Fitness Center   -Sparkling Outdoor Pool   -Controlled Access/Gated   -24 hour access Amazon Package HUB  -Friendly and Professional on-site management team -On-site and 24 hour emergency maintenance Here is more information about our fantastic location!The Heights is located on E. 13 Mile Rd, just west of Dequindre Rd. and minutes from I-75 and I-696.    Schedule a Tour on our website at www.theheightsmadisonheights.com!    Equal Housing Opportunity. Specials are based on and may expire or change at any time. Specials and discounts may not be combined. Rates are subject to change without advance notice.",42.5204,-83.0927,mi
7035653060,https://cleveland.craigslist.org/apa/d/cleveland-updated-garfield-heights-home/7035653060.html,cleveland,https://cleveland.craigslist.org,885,house,1476,3,1.0,0,0,1,0,0,0,,,https://images.craigslist.org/00T0T_i8OrFhpy33L_600x450.jpg,"See better photos and SCHEDULE A SHOWING at:http://showinghotline.com/lc/c299a57013No, it's not a hyperlink.  :-(  You still have to copy-and-paste this link into the address bar on your web browser.Updated Garfield Heights Home13410 Christine Ave, Garfield Heights, OH, 44105$885 per monthAvailable now3 beds, 1 full bath1476 sq. ft.Charming front porch. Carpeting throughout. Gorgeous decorative fireplace with mantle and built-in shelving. Eat-in kitchen with practical storage space. Formal dining room with convenient storage options. 3 comfortable bedrooms with adequate closet space. Basement. Detached garage.Pets Case By CaseLease Terms. No petsContact Us:Cleveland Property Management show contact info See better photos and SCHEDULE A SHOWING at:http://showinghotline.com/lc/c299a57013",41.4373,-81.5891,oh
7041217753,https://charleston.craigslist.org/apa/d/johns-island-great-savings-on-our-2/7041217753.html,charleston,https://charleston.craigslist.org,1045,apartment,940,2,2.0,1,1,1,0,0,0,w/d hookups,,https://images.craigslist.org/01414_kykjYfhSLyV_600x450.jpg,"Sabal Palms Apartment Homes is a well-manicured, gated, pet-friendly community, conveniently located in West Ashley off Glenn McConnell Pkwy. In addition to this lovely apartment, we also have four other extraordinary floor plans to choose from with sun rooms in select apartments. For added convenience are located on the bus line, minutes away from Interstate 526, retail stores, grocery stores, restaurants, and Citadel Mall. We also have the convenience of school buses that will pick up your children right in front of our leasing office!!!     Apartment Home Features:  *Fully Equipped Kitchen includes Built-In Microwave, Dishwasher, Garbage Disposal  *Granite Countertops & Kitchen Island  * Double Stainless Steel Sinks with Pull Down Faucet  *Spacious Closets  *Washer/Dryer Connections (full size, side-by-side)  *Central Heat/Air  *Cable Ready  *Ceiling Fans in Bedrooms  *Valet Trash Service  Our residents can enjoy the beautiful sparkling swimming pool, 24 hour fitness and laundry facility, fenced in dog park, and picnic/bbq grill areas throughout the complex. Garage and Storage Units are available for rent upon availability. We are also a pet friendly community (breed restrictions apply).  Stop by today to tour your future community or call  show contact info  to schedule a tour with our professional friendly staff at Sabal Palms.",32.8215,-80.0568,sc
7047824640,https://orangecounty.craigslist.org/apa/d/whittier-happy-new-year-200-off-rent/7047824640.html,orange county,https://orangecounty.craigslist.org,1295,apartment,600,1,0.0,0,0,0,0,0,0,laundry on site,off-street parking,https://images.craigslist.org/00Q0Q_i3nD9t5O7Xh_600x450.jpg,"YOU CAN PAY ONLY $1295 /MONTH   FOR A  LEASE THAT ENDS   AUGUST 31 , 2020      WE  HAVE A GROUND FLOOR   APT.   AVAILABLE  NOW  . , WE ARE  A GATED COMPLEX,  ONLY 12 UNITS, NEAR SHOPPING AND TRANSPORTATION,  AND NOT FAR FROM THE HIKING TRAIL.  A  NO SMOKING/ OR  VAPING/  COMPLEX.   SUPER CLEAN, !!!!!  HIGH SPEED  INTERNET AND CABLE IS AVAILABLE.    COVERED BY THE LATEST  4K  HIGH DEFINITION SECURITY  CAMERAS,   ,  WE HAVE  A TELEPHONE ENTRY WHERE YOU CAN USE A CODE TO GET IN , OR A KEY.    IT HAS   NEW  plush CARPETING ,  NEW VINYL KITCHEN FLOORING  THE WHOLE APT. IS  FRESHLY PAINTED.     AIR CONDITIONING,  NEW   VERTICAL AND   NEW MINI BLINDS,    CEILING FANS   AND   A   SEALED BURNER STOVE.   INTERNET AND CABLE IS AVAILABLE    A locked  LAUNDRY ROOM AND PARKING  IS  ON SITE.  WE ARE   LOOKING FOR  [ QUIET PEOPLE ]   WHO DONT SMOKE or vape  ALL TENNANTS NEED TO HAVE PREVIOUS, VERIFIABLE RENTAL REFERENCES FROM AN UNBIASED SOURCE !!    AND  ONLY PEOPLE WITH NO BAD CREDIT, ARE ACCEPTED ,   ALL APPLICANTS NEED VERIFIABLE INCOME,  WE ARE CLOSE TO TRANSPORTATION AND SHOPPING.     NO  PETS  PLEASE.  CHECK OUR LOCATION THEN   call  show contact info   IF WE DONT ANSWER , PLEASE  LEAVE A MESSAGE  ABOUT THE APT AND WE WILL CALL YOU BACK ! ! !   YOU HAVE TO MENTION THIS AD  FOR this offer!!!.",33.9413,-118.036,ca
7049943604,https://portland.craigslist.org/wsc/apa/d/portland-bottom-unit-93-2x1-available/7049943604.html,portland,https://portland.craigslist.org,1295,apartment,870,2,1.0,1,1,0,0,0,0,w/d in unit,,https://images.craigslist.org/00Q0Q_jAx8jdrHmtt_600x450.jpg,"We have many amenities within our community that weâre sure youâll enjoy. We donât just offer an apartment, we offer a place to call home! Enjoy our complimentary resident business center which includes a computer, printer, and fax machine. Keep your car clean with our coin-operated car wash station! Get in shape, but around your own schedule! Our fitness center is open 24-7 so you can work out any time you want! Relax after a hard day in our sparkling year round Jacuzzi, or take a few laps in our sparkling pool! Sit in front of the fireplace in our resident clubhouse and read a good book or watch the big game on our big screen. Enjoy care-free living where you can be assured that maintenance items will be addressed within 24-48 hours, and we have 24-7 on call maintenance in case of a maintenance emergency. Enjoy an afternoon walk through the great parks in the area, walk to the Beaverton Farmerâs Market, or take a trip into town with the public transportation conveniently located within a few steps from your front door! Westbury is a smoke free community. We are also pet friendly and allow up to two cats or dogs, no aggressive breeds and a 40 pound weight limit for dogs. Our community has garage spaces available for storage, and carports available as well.  - Galley style kitchen that over looks living space -Full size washer and dryer -Large patio door/window for great natural lighting -Larger size bathroom with linen closet perfect for storage! -Duel closets in master -Cozy and gives the perfect ""home"" feel!  2X1 UNIT UTILITIES - WATER, SEWER, GARBAGE $60 FLAT RATE.  CALL AND SCHEDULE A TOUR TODAY!!!!!!!",45.452,-122.789,or
7051071543,https://lasvegas.craigslist.org/apa/d/849-taxes-and-fees-monthly-all/7051071543.html,las vegas,https://lasvegas.craigslist.org,849,apartment,350,0,1.0,1,1,1,1,0,1,laundry on site,off-street parking,https://images.craigslist.org/00N0N_lDPLmtrCZWI_600x450.jpg,"Great Furnished Studios with all Utilities paid near Nellis AFB. We offer:   Come home to Aviator Suites in the most vibrant city of Las Vegas. Here at Aviator we take pride in our community and in the wonderful features and amenities that we provide. We are currently offering spacious furnished studios with 2 different floor plans to choose from. These spacious studio homes include kitchens, fans, stove, fresh new paint, air conditioner, large closets, free utilities and so much more. We gladly accept and welcome both cats and dogs. *some restrictions may apply*. Enjoy the convenience of the close proximity of numerous shopping, dining, entertainment venues, public transportation, schools and so much more. Our friendly staff extend warm, hospitable service to all in our community.  Our studios are going quick.  We welcome you to come in and take a tour of tour of Aviator Suites.  Free Cable TV/ HBO and Showtime Free Utilities Near Shopping, Restaurants and Grocery Stores Minutes from I-15 Highway, Downtown Las Vegas and the Fabulous Strip Taxes & Fees Additional   Come and Visit us: 4244 N. Las Vegas Blvd. Las Vegas, NV. 89115.",36.2362,-115.061,nv
7039087986,https://southjersey.craigslist.org/apa/d/marlton-rent-to-own-no-banks-needed/7039087986.html,south jersey,https://southjersey.craigslist.org,1650,house,1575,3,2.0,0,0,1,0,0,0,w/d in unit,off-street parking,https://images.craigslist.org/00Q0Q_11tv50VBrM0_600x450.jpg,Rent To Own. No Bank Qualifying. Marlton. 3/2  $170K .  show contact info .  http://www.buythishomenj.com,39.8845,-74.9067,nj
7045978509,https://chicago.craigslist.org/chc/apa/d/chicago-massive-new-lofts-available-to/7045978509.html,chicago,https://chicago.craigslist.org,2840,apartment,1435,2,2.0,1,1,0,1,0,0,w/d in unit,attached garage,https://images.craigslist.org/00606_ce8IIiKTTha_600x450.jpg,"One Month Free Rent on 13 month Lease plus if you move before Jan 31st a $1000 visa gift card!  With expanded ceiling heights soaring to 13 feet high, a spacious open floor plan, over-sized windows, modern kitchen and baths, and in-unit laundry, this spectacular apartment has everything you want in a new home. These modern features perfectly marry with the historic details and charm of the former school, including original hardwood flooring and exposed brick, all found within this unique apartment.  Built in 1907, the Graeme Stewart Elementary School is now reopened in Uptown as Stewart School Lofts, a best-in-class apartment community. With over 30 unique floor plans ranging from studios - three bedrooms, these unique apartments have preserved the original charm of the school with apartments features that may include brick walls, original hardwood flooring, chalkboards, 9 - 20 ft ceilings and more. Complimenting the historic elements are modern finishes, including stylish kitchens with quartz counter tops and stainless steel appliances, elegant baths, in unit washer and dryers and private balconies (select units).Community amenities include a roof deck with views of Lake Michigan, heated indoor parking, elevator access and more. ACROSS FROM THE WILSON RED LINE STOP. These truly special apartments won't last long- call today!  Studios: $1655-$1805 1 BR: $2235-$2975 2 BR: $2705-$3975 3 BR: $3505-$3955  For More Info and Floorplans Please go to: stewartschoollofts.com",41.9634,-87.6777,il
7044635569,https://sarasota.craigslist.org/apa/d/sarasota-pet-friendly-on-site/7044635569.html,sarasota-bradenton,https://sarasota.craigslist.org,1499,apartment,1100,2,2.0,1,1,1,0,0,0,w/d hookups,,https://images.craigslist.org/00707_hflwSMbxG9g_600x450.jpg,"The Gables at Honore where you will find simple luxury in the heart of Sarasota, FL. Carefully designed for comfort, style and convenience.  -Close to Restaurants -Online Service Requests -Activity Area -Air Conditioning -Spacious Floorplans -Clubhouse -Swimming Pool -On-Line Leasing / Rent Payment / Maintenance Requests -BBQ/Picnic Area -Flexible Lease Terms Available -Pet Friendly (conditions may apply) -Vaulted Ceilings  Call:  show contact info",27.3053,-82.4638,fl
7040641068,https://columbusga.craigslist.org/apa/d/columbus-24-hour-maintenance-gated-dog/7040641068.html,columbus,https://columbusga.craigslist.org,774,apartment,677,1,1.0,0,0,1,0,0,0,,,https://images.craigslist.org/00101_lp8pYwe71SV_600x450.jpg,"College is supposed to be the best years of your life. Your home during college should make no exception. Here at The Hill this isnât your ordinary student housing community near Columbus State University. This is a chance to live somewhere most students can only dream of living. At The Hill, youâll find charming apartments near Columbus State University and amenities to suit your lifestyle.  Learn more about what we have to offer!  -New Sparkling Swimming Pool -We Offer Renters Insurance -Pet Friendly -Microwave -We Offer Pet Insurance -Less than 1 mile from Columbus State University -TV Lounge -Vending Area -Washer/Dryer -Central Air Conditioning -Package Receiving -Walk in Closets  Call:  show contact info   Prices and availability are subject to change.",32.4779,-84.898,ga
7046699722,https://sanmarcos.craigslist.org/apa/d/san-marcos-serene-comfort-low-99-fees/7046699722.html,san marcos,https://sanmarcos.craigslist.org,1556,apartment,1150,3,2.0,1,1,1,0,0,0,,,https://images.craigslist.org/00V0V_kYlAx9zZwyo_600x450.jpg,"Call today if  you think you may want one of these at the sale pricing:  show contact info   Expert experienced help in finding the best apartment at the best price is FREE when you call me.  show contact info  Tell me what you want and I will find it...and there is no cost at all for my services.  Pricing will vary with your chosen floorplan and the specials currently offered. Call now for details on the best deals for 1, 2, 3, or 4 bedroom apartments:  show contact info   This property is offering a very nice deal, and is located in New Braunfels, convenient to San Marcos and San Antonio, plus the Guadalupe River:  Newly Renovated Spacious Floor Plans Washer/Dryer Connections Washer/Dryer Available Hardwood Floors Additional Storage Garbage Disposal Trash Valet Poolside View Carpet flooring in all bedrooms Spacious garden tubs Refrigerator Stove/ Oven Dishwasher Electronic Thermostat Outdoor Patios in select floor plans Large Closets Cabinet-mounted microwaves in select units Air Conditioner Ceiling Fan 9-foot ceilings  AND--  State-of-the-Art Fitness Center Swimming Pool with Cabanas Clubhouse with Starbucks Coffee Bar Business Center Pet Friendly Laundry Center BBQ/Picnic Area Carport Courtyard Outdoor Grill Adjacent to Jogging Trails and Fischer Park Pet Park On-Site Maintenance On-Site Management Short Term Lease    ---   Variety of floor plans and pricing...call me for details and a tour:  show contact info   Price depends on availability, specials, and floorplan options selected. Call for updates.   --   Licensed by the State of Texas   --   Equal Opportunity Housing   --   Serving the San Marcos/Kyle/New Braunfels Area  show contact info    **********   Apartment Pros of San Marcos  show contact info",29.8754,-97.9404,tx
